Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
"This USGS data file has been deprecated. To continue receiving updates for earthquake information you must switch to the new data format [http://earthquake.usgs.gov/earthquakes/feed/]. In the future, data feeds will be updated and deprecated following our official deprecation policy [http://earthquake.usgs.gov/earthquakes/feed/policy.php]."
ak,10844149,2,"Wednesday, November 13, 2013 03:47:45 UTC",62.6901,-148.9487,1.0,61.00,18,"Central Alaska"
nn,00429026,1,"Wednesday, November 13, 2013 03:20:05 UTC",37.9037,-118.3187,2.0,8.20,14,"Nevada"
ci,11390954,4,"Wednesday, November 13, 2013 03:16:29 UTC",36.1497,-118.0722,1.2,1.30,17,"Central California"
ak,10844140,3,"Wednesday, November 13, 2013 02:51:55 UTC",62.4238,-152.1795,1.2,13.90,29,"Central Alaska"
uu,60044472,2,"Wednesday, November 13, 2013 02:41:17 UTC",41.6407,-112.3062,1.1,7.30,19,"Utah"
ak,10844137,2,"Wednesday, November 13, 2013 02:38:03 UTC",61.6348,-146.9990,1.3,34.60,24,"Southern Alaska"
ak,10844135,4,"Wednesday, November 13, 2013 02:29:53 UTC",58.0182,-148.6571,2.6,6.60,49,"Gulf of Alaska"
ak,10849474,2,"Wednesday, November 13, 2013 02:08:42 UTC",59.9771,-151.5461,1.3,75.70,20,"Kenai Peninsula, Alaska"
ak,10849473,3,"Wednesday, November 13, 2013 02:01:52 UTC",62.2643,-150.0832,1.0,10.00,23,"Central Alaska"
ak,10844134,3,"Wednesday, November 13, 2013 01:46:23 UTC",61.0758,-148.3498,1.4,0.00,11,"Southern Alaska"
ci,11390946,5,"Wednesday, November 13, 2013 01:40:45 UTC",36.0145,-117.5412,1.6,2.80,30,"Central California"
ak,10844133,2,"Wednesday, November 13, 2013 01:39:29 UTC",63.3422,-145.4322,1.2,9.10,19,"Central Alaska"
ak,10844128,2,"Wednesday, November 13, 2013 01:32:15 UTC",61.2240,-150.4795,1.7,60.30,40,"Southern Alaska"
uw,60628541,2,"Wednesday, November 13, 2013 01:28:47 UTC",47.8733,-121.6538,1.1,11.80,13,"Washington"
ak,10844111,2,"Wednesday, November 13, 2013 01:28:22 UTC",62.3734,-151.6658,1.7,92.20,28,"Central Alaska"
ak,10844080,2,"Wednesday, November 13, 2013 00:53:31 UTC",64.7447,-150.5474,1.4,15.20,15,"Central Alaska"
ak,10844074,3,"Wednesday, November 13, 2013 00:45:29 UTC",56.6564,-156.9377,2.3,65.70,21,"Alaska Peninsula"
nc,72106556,1,"Wednesday, November 13, 2013 00:24:39 UTC",37.7858,-121.9603,2.1,10.20,40,"San Francisco Bay area, California"
ci,11390938,2,"Wednesday, November 13, 2013 00:16:45 UTC",35.0488,-117.6708,1.2,0.00,14,"Southern California"
ak,10844046,2,"Wednesday, November 13, 2013 00:14:23 UTC",59.8746,-151.0053,1.3,58.90,12,"Kenai Peninsula, Alaska"
nc,72106541,0,"Tuesday, November 12, 2013 23:53:18 UTC",37.6573,-122.4942,1.4,10.90,13,"offshore Northern California"
ak,10845139,2,"Tuesday, November 12, 2013 23:47:14 UTC",60.9930,-150.8526,1.3,53.10,17,"Kenai Peninsula, Alaska"
nc,72106531,1,"Tuesday, November 12, 2013 23:40:30 UTC",37.6570,-122.4973,2.8,10.60,62,"offshore Northern California"
nc,72106526,1,"Tuesday, November 12, 2013 23:39:40 UTC",37.6582,-122.4957,2.1,10.20,34,"offshore Northern California"
nc,72106521,1,"Tuesday, November 12, 2013 23:37:24 UTC",37.7752,-121.9433,2.4,7.30,22,"San Francisco Bay area, California"
nc,72106516,5,"Tuesday, November 12, 2013 23:35:50 UTC",37.7743,-121.9452,3.0,5.90,113,"San Francisco Bay area, California"
ak,10845138,2,"Tuesday, November 12, 2013 23:31:00 UTC",63.6554,-149.6336,1.2,125.60,16,"Central Alaska"
nn,00429011,1,"Tuesday, November 12, 2013 23:25:18 UTC",40.8643,-118.5840,1.9,11.30, 5,"Nevada"
ci,11390930,4,"Tuesday, November 12, 2013 22:41:08 UTC",33.8422,-117.4925,1.4,0.00,36,"Greater Los Angeles area, California"
ak,10845137,2,"Tuesday, November 12, 2013 22:25:23 UTC",59.6804,-153.3044,1.7,107.60,16,"Southern Alaska"
ak,10843841,2,"Tuesday, November 12, 2013 22:14:39 UTC",63.0835,-150.9204,1.3,128.80,24,"Central Alaska"
ak,10845135,2,"Tuesday, November 12, 2013 21:56:25 UTC",59.8685,-151.6270,1.2,19.10,18,"Kenai Peninsula, Alaska"
nc,72106456,1,"Tuesday, November 12, 2013 21:51:47 UTC",38.8235,-122.8528,1.1,2.80,26,"Northern California"
ak,10845134,2,"Tuesday, November 12, 2013 21:49:29 UTC",53.5464,-165.6589,1.8,6.50,10,"Fox Islands, Aleutian Islands, Alaska"
ak,10843822,2,"Tuesday, November 12, 2013 21:22:04 UTC",62.3078,-150.5647,1.5,59.80,39,"Central Alaska"
uu,60044447,4,"Tuesday, November 12, 2013 21:14:54 UTC",39.2072,-111.8878,2.6,1.40,28,"Utah"
hv,60590801,1,"Tuesday, November 12, 2013 21:07:32 UTC",19.2238,-155.3297,1.8,41.50,48,"Island of Hawaii, Hawaii"
nc,72106416,0,"Tuesday, November 12, 2013 20:57:48 UTC",37.5048,-122.4102,1.8,1.40,13,"San Francisco Bay area, California"
nc,72106411,0,"Tuesday, November 12, 2013 20:56:06 UTC",38.7487,-122.6905,1.0,2.10, 7,"Northern California"
ak,10843800,2,"Tuesday, November 12, 2013 20:53:47 UTC",63.8490,-149.0657,1.1,6.20,31,"Central Alaska"
ak,10843795,2,"Tuesday, November 12, 2013 20:50:15 UTC",62.1060,-148.0857,1.3,32.70,32,"Central Alaska"
ci,11390898,5,"Tuesday, November 12, 2013 20:49:40 UTC",34.0978,-116.7348,1.9,7.80,64,"Southern California"
ak,10843790,2,"Tuesday, November 12, 2013 20:38:17 UTC",61.6916,-148.1857,1.1,15.00,24,"Southern Alaska"
nc,72106391,1,"Tuesday, November 12, 2013 20:30:55 UTC",38.8248,-122.7998,1.5,3.80,38,"Northern California"
ak,10845128,2,"Tuesday, November 12, 2013 20:25:57 UTC",63.0297,-151.0266,1.3,119.40,15,"Central Alaska"
ak,10843782,2,"Tuesday, November 12, 2013 20:20:41 UTC",61.6032,-151.0308,1.5,65.40,37,"Southern Alaska"
hv,60590756,1,"Tuesday, November 12, 2013 19:53:45 UTC",19.2110,-155.3368,1.9,41.80,40,"Island of Hawaii, Hawaii"
ci,11390882,2,"Tuesday, November 12, 2013 19:51:58 UTC",35.0507,-118.3578,1.5,0.00,13,"Southern California"
ak,10845126,2,"Tuesday, November 12, 2013 19:43:01 UTC",61.4341,-147.5263,1.4,16.40,19,"Southern Alaska"
ak,10843762,2,"Tuesday, November 12, 2013 19:42:24 UTC",59.9478,-151.2557,1.3,57.40,22,"Kenai Peninsula, Alaska"
ak,10843760,2,"Tuesday, November 12, 2013 19:42:12 UTC",51.7022,-177.5636,2.1,63.70,17,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10845123,3,"Tuesday, November 12, 2013 19:34:40 UTC",57.6601,-155.1365,1.6,59.70,15,"Alaska Peninsula"
nc,72106356,0,"Tuesday, November 12, 2013 19:05:57 UTC",37.3237,-122.1082,1.9,0.20,10,"San Francisco Bay area, California"
ak,10843708,3,"Tuesday, November 12, 2013 18:58:51 UTC",61.0276,-151.3230,1.6,69.50,41,"Southern Alaska"
nc,72106351,1,"Tuesday, November 12, 2013 18:55:07 UTC",38.8145,-122.8280,1.1,3.00,24,"Northern California"
ak,10845121,2,"Tuesday, November 12, 2013 18:51:14 UTC",63.1551,-150.3959,1.2,100.70,21,"Central Alaska"
ci,11390866,4,"Tuesday, November 12, 2013 18:49:15 UTC",33.0792,-115.5845,1.2,7.80,22,"Southern California"
nc,72106346,1,"Tuesday, November 12, 2013 18:37:14 UTC",38.7903,-122.7620,1.4,2.40,25,"Northern California"
ak,10845120,3,"Tuesday, November 12, 2013 18:37:06 UTC",57.7425,-155.0128,1.9,75.20,20,"Alaska Peninsula"
ak,10843612,4,"Tuesday, November 12, 2013 18:16:48 UTC",63.0663,-150.9077,4.7,131.40,149,"Central Alaska"
ak,10845118,2,"Tuesday, November 12, 2013 18:00:49 UTC",63.5984,-149.8575,1.2,122.50,13,"Central Alaska"
nc,72106316,1,"Tuesday, November 12, 2013 17:53:31 UTC",38.8175,-122.7990,1.6,3.00,33,"Northern California"
nc,72106296,0,"Tuesday, November 12, 2013 17:31:14 UTC",38.8352,-122.8088,1.0,3.00,18,"Northern California"
nc,72106276,1,"Tuesday, November 12, 2013 17:03:01 UTC",38.8093,-122.8263,1.5,2.60,28,"Northern California"
nc,72106271,1,"Tuesday, November 12, 2013 16:55:11 UTC",38.8160,-122.7983,2.3,3.10,47,"Northern California"
pr,13316003,0,"Tuesday, November 12, 2013 16:38:15 UTC",17.9130,-66.9360,1.6,12.00, 4,"Puerto Rico region"
ci,11390850,5,"Tuesday, November 12, 2013 16:33:19 UTC",33.8630,-116.8250,1.2,14.90,38,"Southern California"
nc,72106261,0,"Tuesday, November 12, 2013 16:22:59 UTC",38.8082,-122.8258,1.0,2.30,16,"Northern California"
ak,10843574,2,"Tuesday, November 12, 2013 16:17:14 UTC",63.4345,-146.4945,1.1,18.70,18,"Central Alaska"
nn,00428960,1,"Tuesday, November 12, 2013 16:15:35 UTC",37.1990,-114.7702,1.6,15.20, 4,"Nevada"
ak,10845115,2,"Tuesday, November 12, 2013 15:19:44 UTC",54.2113,-164.8395,1.9,77.40, 8,"Unimak Island region, Alaska"
nc,72106246,3,"Tuesday, November 12, 2013 15:17:23 UTC",37.7855,-122.3102,2.3,7.40,145,"San Francisco Bay area, California"
ak,10845114,2,"Tuesday, November 12, 2013 15:04:47 UTC",52.6909,-168.4594,1.9,20.80, 7,"Fox Islands, Aleutian Islands, Alaska"
ak,10845113,2,"Tuesday, November 12, 2013 15:00:47 UTC",63.3350,-150.3670,1.3,123.70,19,"Central Alaska"
ak,10843555,3,"Tuesday, November 12, 2013 14:47:17 UTC",59.8043,-154.1467,2.3,180.50,41,"Southern Alaska"
ak,10843550,2,"Tuesday, November 12, 2013 14:31:14 UTC",64.8140,-148.7880,1.5,18.20,24,"Central Alaska"
ak,10843548,2,"Tuesday, November 12, 2013 14:13:29 UTC",51.4806,-175.3316,2.6,38.60,12,"Andreanof Islands, Aleutian Islands, Alaska"
nc,72106211,2,"Tuesday, November 12, 2013 14:05:28 UTC",37.6267,-119.0287,1.5,5.30,20,"Long Valley area, California"
ci,11390810,8,"Tuesday, November 12, 2013 14:00:27 UTC",33.2250,-116.0048,2.0,2.70,67,"Southern California"
nc,72106201,1,"Tuesday, November 12, 2013 13:59:36 UTC",37.6405,-122.4985,1.9,8.50,29,"offshore Northern California"
ak,10845108,2,"Tuesday, November 12, 2013 13:45:09 UTC",53.3640,-163.5296,2.4,25.60,11,"Unimak Island region, Alaska"
ak,10845107,3,"Tuesday, November 12, 2013 13:33:32 UTC",69.4877,-144.6557,2.3,13.60,17,"northern Alaska"
ak,10843538,2,"Tuesday, November 12, 2013 13:22:34 UTC",62.2096,-152.3022,1.9,124.00,46,"Central Alaska"
hv,60590596,2,"Tuesday, November 12, 2013 13:19:13 UTC",19.4132,-155.2708,1.8,3.80,22,"Island of Hawaii, Hawaii"
uw,60628081,1,"Tuesday, November 12, 2013 13:10:20 UTC",45.8547,-120.1978,1.1,15.80,11,"Washington"
ak,10843536,3,"Tuesday, November 12, 2013 13:02:12 UTC",63.5941,-149.9304,1.3,131.60,18,"Central Alaska"
mb,13548684,2,"Tuesday, November 12, 2013 12:54:50 UTC",45.7088,-111.5160,2.0,8.30,32,"western Montana"
nc,72106156,0,"Tuesday, November 12, 2013 12:33:28 UTC",38.7958,-122.7657,1.3,2.00,20,"Northern California"
ak,10843529,2,"Tuesday, November 12, 2013 12:29:05 UTC",61.1335,-151.0742,1.4,64.10,36,"Southern Alaska"
ci,11390794,5,"Tuesday, November 12, 2013 12:24:15 UTC",34.2155,-117.4293,2.2,13.70,92,"Greater Los Angeles area, California"
ak,10843524,2,"Tuesday, November 12, 2013 12:22:33 UTC",63.9469,-148.7507,1.4,109.90,35,"Central Alaska"
ak,10845102,2,"Tuesday, November 12, 2013 12:15:36 UTC",61.4451,-150.9894,1.3,64.80,18,"Southern Alaska"
ak,10843518,2,"Tuesday, November 12, 2013 12:09:07 UTC",64.4249,-149.6941,1.0,18.60,25,"Central Alaska"
ci,11390786,4,"Tuesday, November 12, 2013 12:02:54 UTC",32.7557,-115.8727,1.9,7.80,35,"Southern California"
ak,10843513,2,"Tuesday, November 12, 2013 11:47:03 UTC",59.7352,-136.1222,2.2,0.40,12,"Southeastern Alaska"
ak,10843498,2,"Tuesday, November 12, 2013 10:35:55 UTC",54.6179,-161.4078,3.7,13.70,33,"Alaska Peninsula"
nc,72106116,0,"Tuesday, November 12, 2013 10:29:11 UTC",38.7530,-122.7210,1.4,2.40,17,"Northern California"
ak,10843483,2,"Tuesday, November 12, 2013 10:26:31 UTC",59.8077,-153.0849,2.6,102.50,94,"Southern Alaska"
ci,11390762,4,"Tuesday, November 12, 2013 10:25:39 UTC",33.2900,-116.2747,1.1,9.10,35,"Southern California"
nn,00428947,1,"Tuesday, November 12, 2013 10:22:20 UTC",37.1778,-117.3857,1.5,0.00,18,"Nevada"
ak,10843475,2,"Tuesday, November 12, 2013 10:17:33 UTC",60.0170,-153.0847,2.2,114.00,74,"Southern Alaska"
ci,11390754,4,"Tuesday, November 12, 2013 10:14:20 UTC",33.7050,-116.8218,1.0,17.90,40,"Southern California"
ak,10843470,2,"Tuesday, November 12, 2013 10:09:37 UTC",65.8445,-146.4590,2.7,300.00,11,"northern Alaska"
nc,72106096,0,"Tuesday, November 12, 2013 09:52:02 UTC",38.7855,-122.7632,1.4,1.40,21,"Northern California"
nc,72106071,1,"Tuesday, November 12, 2013 09:21:55 UTC",38.7683,-122.9158,1.9,5.70,29,"Northern California"
ak,10843460,2,"Tuesday, November 12, 2013 09:19:53 UTC",63.4893,-151.3814,1.4,13.00,27,"Central Alaska"
nc,72106061,0,"Tuesday, November 12, 2013 09:18:56 UTC",38.8375,-122.7833,1.2,2.30,18,"Northern California"
uw,60628021,3,"Tuesday, November 12, 2013 09:16:29 UTC",46.4585,-121.7037,1.1,1.80,35,"Washington"
ak,10845093,2,"Tuesday, November 12, 2013 09:07:57 UTC",61.0564,-152.3529,1.6,114.10,22,"Southern Alaska"
ak,10843454,2,"Tuesday, November 12, 2013 09:00:33 UTC",62.2555,-150.4173,1.9,12.90,53,"Central Alaska"
uu,60044357,6,"Tuesday, November 12, 2013 08:16:27 UTC",44.8378,-110.6963,2.0,6.60,28,"Yellowstone National Park, Wyoming"
ak,10843448,2,"Tuesday, November 12, 2013 08:08:03 UTC",61.9224,-147.6340,1.2,37.90,15,"Southern Alaska"
ak,10843443,2,"Tuesday, November 12, 2013 08:00:08 UTC",52.6746,-168.7842,2.9,53.40,17,"Fox Islands, Aleutian Islands, Alaska"
ak,10843441,2,"Tuesday, November 12, 2013 07:48:42 UTC",62.5396,-150.6688,1.1,7.40,17,"Central Alaska"
nc,72106021,0,"Tuesday, November 12, 2013 07:46:17 UTC",38.7970,-122.7692,1.2,2.20,18,"Northern California"
uw,60627996,2,"Tuesday, November 12, 2013 07:44:56 UTC",45.8945,-120.5603,1.5,14.80,17,"Washington"
nc,72106016,0,"Tuesday, November 12, 2013 07:33:13 UTC",38.7762,-122.9053,1.0,5.30,10,"Northern California"
ak,10843435,2,"Tuesday, November 12, 2013 07:29:09 UTC",63.5863,-150.7350,1.4,9.30,22,"Central Alaska"
ak,10843432,2,"Tuesday, November 12, 2013 07:18:58 UTC",64.8489,-147.6114,1.0,15.40,11,"Central Alaska"
nc,72106006,2,"Tuesday, November 12, 2013 07:13:04 UTC",36.6097,-121.5520,2.4,4.80, 5,"Central California"
ak,10843861,1,"Tuesday, November 12, 2013 07:09:37 UTC",60.5833,-144.1995,2.7,26.60, 6,"Southern Alaska"
ci,11390714,4,"Tuesday, November 12, 2013 07:09:01 UTC",35.3082,-118.5770,1.7,6.80,35,"Central California"
pt,13316000,B,"Tuesday, November 12, 2013 07:03:52 UTC",54.6450,162.3200,6.6,57.00,17,"near the east coast of the Kamchatka Peninsula, Russia"
ci,11390706,5,"Tuesday, November 12, 2013 06:58:04 UTC",33.3565,-116.3642,1.7,13.00,57,"Southern California"
nc,72105981,0,"Tuesday, November 12, 2013 06:57:25 UTC",36.5523,-121.0648,1.7,5.90,17,"Central California"
ci,11390698,4,"Tuesday, November 12, 2013 06:56:48 UTC",35.2832,-118.6168,1.4,7.30,26,"Central California"
ci,11390690,4,"Tuesday, November 12, 2013 06:48:56 UTC",35.9425,-117.7297,1.5,0.00,22,"Central California"
mb,13154071,2,"Tuesday, November 12, 2013 06:42:22 UTC",45.1960,-112.7995,1.4,12.60,13,"western Montana"
ak,10845085,2,"Tuesday, November 12, 2013 06:38:16 UTC",52.5439,-164.1607,2.6,26.40, 9,"south of Alaska"
ak,10843402,3,"Tuesday, November 12, 2013 06:06:36 UTC",59.4755,-151.6194,2.2,52.10,60,"Kenai Peninsula, Alaska"
ak,10845083,2,"Tuesday, November 12, 2013 06:01:28 UTC",59.8970,-152.4937,1.9,96.50,32,"Southern Alaska"
ci,11390674,4,"Tuesday, November 12, 2013 05:38:48 UTC",32.8060,-115.5613,1.2,12.90,16,"Southern California"
nc,72105921,0,"Tuesday, November 12, 2013 05:32:55 UTC",38.8040,-122.7660,1.4,0.80,20,"Northern California"
nc,72105916,1,"Tuesday, November 12, 2013 05:32:32 UTC",38.8027,-122.7702,2.5,2.00,52,"Northern California"
ak,10843390,2,"Tuesday, November 12, 2013 05:09:41 UTC",62.9244,-151.2041,1.5,103.00,20,"Central Alaska"
ak,10843386,2,"Tuesday, November 12, 2013 05:00:17 UTC",63.3047,-151.1260,1.3,17.50,27,"Central Alaska"
hv,60590486,2,"Tuesday, November 12, 2013 04:49:45 UTC",19.8370,-155.5363,2.6,13.00,70,"Island of Hawaii, Hawaii"
ci,11390658,2,"Tuesday, November 12, 2013 04:28:08 UTC",35.1765,-117.1183,1.7,7.90,24,"Southern California"
ak,10843381,3,"Tuesday, November 12, 2013 03:36:20 UTC",51.2157,-178.9209,3.4,9.10,15,"Andreanof Islands, Aleutian Islands, Alaska"
nc,72105871,1,"Tuesday, November 12, 2013 03:34:36 UTC",38.8060,-122.8225,1.6,2.00,28,"Northern California"
ak,10843380,3,"Tuesday, November 12, 2013 03:33:20 UTC",53.4499,-165.7709,1.8,21.80,11,"Fox Islands, Aleutian Islands, Alaska"
ak,10843377,3,"Tuesday, November 12, 2013 03:30:19 UTC",62.0993,-152.5671,1.7,6.50,33,"Central Alaska"
ci,11390626,5,"Tuesday, November 12, 2013 03:11:38 UTC",33.4743,-116.9115,1.3,10.90,41,"Southern California"
ci,11390610,4,"Tuesday, November 12, 2013 02:55:17 UTC",33.7157,-116.7637,1.0,18.40,33,"Southern California"
nc,72105851,1,"Tuesday, November 12, 2013 02:41:40 UTC",38.7953,-122.8093,2.3,3.30,53,"Northern California"
nc,72105846,0,"Tuesday, November 12, 2013 02:37:14 UTC",38.7940,-122.8115,1.1,2.90,21,"Northern California"
nc,72105831,1,"Tuesday, November 12, 2013 02:36:28 UTC",38.7947,-122.8110,2.1,3.30,45,"Northern California"
ak,10843363,2,"Tuesday, November 12, 2013 02:29:28 UTC",63.5524,-150.9086,1.4,6.00,30,"Central Alaska"
ak,10845075,2,"Tuesday, November 12, 2013 02:24:48 UTC",63.1987,-150.4937,1.3,114.10,15,"Central Alaska"
ak,10845074,2,"Tuesday, November 12, 2013 02:20:35 UTC",59.9536,-153.0799,1.7,122.90,20,"Southern Alaska"
nc,72105806,1,"Tuesday, November 12, 2013 02:11:10 UTC",38.7675,-122.9160,2.0,5.70,33,"Northern California"
nc,72105796,0,"Tuesday, November 12, 2013 01:59:38 UTC",38.8438,-122.8490,1.4,0.10,18,"Northern California"
ci,11390594,2,"Tuesday, November 12, 2013 01:48:13 UTC",35.0127,-118.4552,1.4,8.50,11,"Southern California"
ak,10845072,2,"Tuesday, November 12, 2013 01:31:35 UTC",60.1045,-153.0130,1.8,114.60,17,"Southern Alaska"
ak,10843332,2,"Tuesday, November 12, 2013 01:31:10 UTC",51.8051,-176.8197,2.1,72.40,14,"Andreanof Islands, Aleutian Islands, Alaska"
hv,60590431,2,"Tuesday, November 12, 2013 01:29:03 UTC",19.4110,-155.3115,2.2,4.90,64,"Island of Hawaii, Hawaii"
pr,13316002,0,"Tuesday, November 12, 2013 01:07:49 UTC",18.3645,-64.5589,2.6,10.00, 8,"Virgin Islands region"
pr,13316001,0,"Tuesday, November 12, 2013 01:04:31 UTC",19.2108,-64.5736,2.9,38.00,10,"Virgin Islands region"
ak,10845070,2,"Tuesday, November 12, 2013 01:02:38 UTC",62.9821,-150.4103,1.3,94.30,13,"Central Alaska"
nn,00428937,1,"Tuesday, November 12, 2013 00:59:49 UTC",37.9801,-115.5971,1.4,0.00,10,"Nevada"
nn,00428936,1,"Tuesday, November 12, 2013 00:57:54 UTC",37.9542,-116.2211,1.5,2.00,17,"Nevada"
nc,72105756,0,"Tuesday, November 12, 2013 00:55:01 UTC",38.7787,-122.7293,1.5,2.10,22,"Northern California"
pr,13316000,0,"Tuesday, November 12, 2013 00:35:50 UTC",19.1327,-64.5698,3.3,49.00,13,"Virgin Islands region"
nn,00428935,1,"Tuesday, November 12, 2013 00:24:34 UTC",37.8224,-116.2023,1.6,0.00,24,"Nevada"
nn,00428933,1,"Tuesday, November 12, 2013 00:17:14 UTC",37.8607,-116.2072,1.7,7.00,10,"Nevada"
nn,00428932,1,"Tuesday, November 12, 2013 00:15:03 UTC",37.8596,-116.1791,2.4,0.00,28,"Nevada"
uu,60044322,2,"Tuesday, November 12, 2013 00:09:29 UTC",40.6267,-111.3345,1.1,9.90,20,"Utah"
ak,10845069,2,"Tuesday, November 12, 2013 00:03:26 UTC",51.5518,-176.1108,2.8,25.60,18,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10843261,1,"Tuesday, November 12, 2013 00:01:28 UTC",64.9135,-147.4608,1.2,0.60, 7,"Central Alaska"
ak,10843264,2,"Tuesday, November 12, 2013 00:01:27 UTC",64.9878,-147.3734,1.4,0.00,19,"Central Alaska"
ak,10843248,1,"Monday, November 11, 2013 23:44:09 UTC",61.5397,-149.7347,1.5,34.20,10,"Southern Alaska"
nn,00428927,1,"Monday, November 11, 2013 23:36:11 UTC",37.8928,-116.2077,1.5,2.10,22,"Nevada"
hv,60590396,4,"Monday, November 11, 2013 23:33:28 UTC",19.1823,-155.6823,3.3,9.80,53,"Island of Hawaii, Hawaii"
ci,11390570,4,"Monday, November 11, 2013 23:15:58 UTC",33.0190,-116.4225,1.3,6.30,41,"Southern California"
ci,11390562,5,"Monday, November 11, 2013 23:13:59 UTC",33.0287,-116.4220,1.8,6.20,56,"Southern California"
nc,72105696,0,"Monday, November 11, 2013 23:10:37 UTC",40.1718,-121.0375,2.0,6.70,11,"Northern California"
nc,72105676,1,"Monday, November 11, 2013 22:45:22 UTC",39.3757,-122.9047,2.2,7.50,20,"Northern California"
nc,72105681,2,"Monday, November 11, 2013 22:44:00 UTC",38.8063,-122.7918,1.0,3.50,36,"Northern California"
pr,13315006,0,"Monday, November 11, 2013 22:42:58 UTC",19.0625,-64.4753,3.0,64.00, 7,"Virgin Islands region"
nc,72105661,0,"Monday, November 11, 2013 22:08:59 UTC",38.8225,-122.8290,1.0,2.60,18,"Northern California"
ak,10843195,1,"Monday, November 11, 2013 21:56:37 UTC",60.4280,-152.2187,2.0,80.10,28,"Southern Alaska"
pr,13315005,0,"Monday, November 11, 2013 21:55:27 UTC",18.9740,-64.4325,2.5,71.00, 4,"Virgin Islands region"
hv,60590366,1,"Monday, November 11, 2013 21:43:27 UTC",19.4943,-155.8690,1.9,11.20,26,"Island of Hawaii, Hawaii"
nc,72105646,0,"Monday, November 11, 2013 21:11:39 UTC",38.8185,-122.8318,1.1,1.30,19,"Northern California"
nc,72105641,1,"Monday, November 11, 2013 21:11:17 UTC",38.8192,-122.8318,2.0,0.50,31,"Northern California"
nc,72105651,0,"Monday, November 11, 2013 21:11:12 UTC",38.8322,-122.8250,1.1,0.00, 7,"Northern California"
nm,111313a,A,"Monday, November 11, 2013 20:58:50 UTC",36.8126,-89.4622,1.3,8.80, 8,"southeastern Missouri"
ak,10843012,1,"Monday, November 11, 2013 20:43:08 UTC",61.8828,-147.4619,1.6,25.00, 9,"Southern Alaska"
uw,60627701,1,"Monday, November 11, 2013 19:59:32 UTC",49.3752,-120.5735,2.2,0.00,11,"British Columbia, Canada"
pr,13315004,0,"Monday, November 11, 2013 19:56:33 UTC",18.0902,-65.0071,2.2,10.00, 4,"Virgin Islands region"
ak,10842991,1,"Monday, November 11, 2013 19:44:52 UTC",60.1562,-153.8317,2.5,100.00,25,"Southern Alaska"
hv,60590321,2,"Monday, November 11, 2013 19:38:30 UTC",19.2212,-155.3377,2.2,41.40,80,"Island of Hawaii, Hawaii"
ak,10842983,1,"Monday, November 11, 2013 19:37:53 UTC",60.9765,-150.8034,1.6,13.80,17,"Kenai Peninsula, Alaska"
ci,11390530,4,"Monday, November 11, 2013 19:27:55 UTC",33.6542,-118.4990,1.8,9.40,30,"Channel Islands region, California"
nc,72105586,1,"Monday, November 11, 2013 19:00:57 UTC",36.8397,-121.5748,2.6,5.30,62,"Central California"
ak,10842963,1,"Monday, November 11, 2013 19:00:30 UTC",62.0006,-150.4690,2.1,66.20,28,"Central Alaska"
ak,10842962,1,"Monday, November 11, 2013 18:59:49 UTC",63.4667,-147.1959,1.3,15.00, 9,"Central Alaska"
mb,13759457,2,"Monday, November 11, 2013 18:43:52 UTC",45.1921,-112.8008,1.4,15.80,10,"western Montana"
ci,11390506,2,"Monday, November 11, 2013 18:34:20 UTC",34.6213,-117.1118,1.5,0.00,14,"Southern California"
ak,10842939,2,"Monday, November 11, 2013 18:18:14 UTC",60.0130,-152.7022,4.0,90.20,72,"Southern Alaska"
hv,60590251,2,"Monday, November 11, 2013 17:31:40 UTC",19.2230,-155.3358,2.2,42.30,82,"Island of Hawaii, Hawaii"
ak,10842926,1,"Monday, November 11, 2013 17:18:41 UTC",62.9943,-149.4511,1.2,26.10, 7,"Central Alaska"
ci,11390466,4,"Monday, November 11, 2013 17:03:38 UTC",34.0500,-117.3410,1.0,0.00,22,"Greater Los Angeles area, California"
ci,11390458,4,"Monday, November 11, 2013 16:48:37 UTC",32.6013,-115.7195,1.6,9.40,18,"Baja California, Mexico"
ci,11390450,4,"Monday, November 11, 2013 16:42:53 UTC",34.0243,-116.8457,1.0,22.40,21,"Southern California"
nn,00428912,1,"Monday, November 11, 2013 16:20:26 UTC",37.6792,-117.3305,1.5,2.10,13,"Nevada"
ci,11390434,5,"Monday, November 11, 2013 16:11:34 UTC",34.0593,-116.4143,1.6,11.60,49,"Southern California"
ak,10842908,1,"Monday, November 11, 2013 16:01:17 UTC",63.4309,-148.3609,1.1,20.60, 6,"Central Alaska"
ak,10842907,1,"Monday, November 11, 2013 15:57:07 UTC",61.6092,-149.4863,1.5,33.00,10,"Southern Alaska"
ak,10842900,1,"Monday, November 11, 2013 15:45:06 UTC",63.4424,-148.2853,1.1,16.60, 5,"Central Alaska"
ak,10842897,1,"Monday, November 11, 2013 15:43:01 UTC",63.4456,-148.2372,1.3,7.10,13,"Central Alaska"
ak,10842891,1,"Monday, November 11, 2013 15:38:10 UTC",62.2584,-145.7830,2.4,0.00,30,"Central Alaska"
nc,72105526,0,"Monday, November 11, 2013 15:23:29 UTC",38.8095,-122.8182,1.1,3.30,17,"Northern California"
